"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",3.132,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",3.182,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",3.388,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",3.438,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",3.264,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",3.248,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",3.273,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",3.234,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",3.661,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",3.287,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",3.403,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",3.285,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",3.2,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",3.435,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",3.59,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",3.67,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",3.755,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",3.795,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",3.834,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",3.693,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",3.927,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",3.984,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",3.93,
"PRY","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",3.93,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",90.267,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",94.734,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",99.681,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",111.769,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",100,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",95.021,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",99.34,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",107.865,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",82.028,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",78.208,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",78.857,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",94.078,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",127.062,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",144.959,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",123.703,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",98.761,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",140.903,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",121.037,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",113.753,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",128.935,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",114.445,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",114.126,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",110.748,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",108.016,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",110.683,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",112.205,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",115.851,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",127.38,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",130.033,
"IDN","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",132.199,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",0,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",1177.752,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",1248.4,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",1371.189,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",1479.1,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",1745.15,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",1812.294,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",2130.744,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",2352.357,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",2519.983,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",2663.427,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",2704.65,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",2830.081,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",3067.875,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",3291.055,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",3461.319,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",3594.509,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",3801.743,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",3792.314,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",3899.327,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",4036.742,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",4005.576,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",4128.894,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",4336.856,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",4560.503,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",4629.548,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",4812.735,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",4923.317,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",5030.158,
"CHN","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",5270.919,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",7.594,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",7.767,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",9.44,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",9.244,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",9.052,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",12.201,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",14.842,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",13.247,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",13.391,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",14.223,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",14.346,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",16.74,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",15.258,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",12.973,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",15.571,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",16.206,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",17.606,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",19.585,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",19.915,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",20.551,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",24.424,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",21.144,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",25.215,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",30.03,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",35.681,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",38.464,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",37.681,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",43.14,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",40.866,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",38.501,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",417.357,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",397.888,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",386.149,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",381.705,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",357.857,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",361.808,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",383.318,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",362.331,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",371.592,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",378.922,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",391.864,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",341.636,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",360.323,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",361.524,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",375.175,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",375.794,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",378.413,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",390.139,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",372.32,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",350.343,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",313.089,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",298.989,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",283.289,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",300.712,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",302.245,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",333.527,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",324.12,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",305.577,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",299.124,
"GBR","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",302,
